route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B70,JG_P6-Weekday,JG_P6-Weekday-050500_B70_704,DYKER HEIGHTS VA HOSPITAL,1,38395598,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-052500_B70_706,DYKER HEIGHTS VA HOSPITAL,1,38395602,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-117000_B70_711,SUNSET PARK 39ST-1AV via 8 AV,0,38395604,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-054500_B70_707,DYKER HEIGHTS VA HOSPITAL,1,38395605,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-119000_B70_712,SUNSET PARK 39ST-1AV via 8 AV,0,38395610,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-121000_B70_709,SUNSET PARK 39ST-1AV via 8 AV,0,38395607,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-056500_B70_703,DYKER HEIGHTS VA HOSPITAL,1,38395209,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-123000_B70_713,SUNSET PARK 39ST-1AV via 8 AV,0,38395612,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-059000_B70_702,DYKER HEIGHTS VA HOSPITAL,1,38395595,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-062000_B70_704,DYKER HEIGHTS VA HOSPITAL,1,38395598,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-125000_B70_710,SUNSET PARK 39ST-1AV via 8 AV,0,38395613,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-128000_B70_712,SUNSET PARK 39ST-1AV via 8 AV,0,38395610,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-065000_B70_701,DYKER HEIGHTS VA HOSPITAL,1,38395594,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-068000_B70_708,DYKER HEIGHTS VA HOSPITAL,1,38395603,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-071000_B70_707,DYKER HEIGHTS VA HOSPITAL,1,38395599,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-073500_B70_705,DYKER HEIGHTS VA HOSPITAL,1,38395606,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-075500_B70_706,DYKER HEIGHTS VA HOSPITAL,1,38395206,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-077500_B70_709,DYKER HEIGHTS VA HOSPITAL,1,38395596,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-079500_B70_702,DYKER HEIGHTS VA HOSPITAL,1,38395597,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-081500_B70_704,DYKER HEIGHTS VA HOSPITAL,1,38395205,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-083500_B70_707,DYKER HEIGHTS VA HOSPITAL,1,38395599,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-085500_B70_708,DYKER HEIGHTS VA HOSPITAL,1,38395609,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-087500_B70_703,DYKER HEIGHTS VA HOSPITAL,1,38395601,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-089500_B70_705,DYKER HEIGHTS VA HOSPITAL,1,38395608,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-091500_B70_710,DYKER HEIGHTS VA HOSPITAL,1,38395600,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-093500_B70_709,DYKER HEIGHTS VA HOSPITAL,1,38395607,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-095500_B70_706,DYKER HEIGHTS VA HOSPITAL,1,38395611,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-097500_B70_708,DYKER HEIGHTS VA HOSPITAL,1,38395609,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-099500_B70_711,DYKER HEIGHTS VA HOSPITAL,1,38395604,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-101500_B70_712,DYKER HEIGHTS VA HOSPITAL,1,38395610,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-103500_B70_710,DYKER HEIGHTS VA HOSPITAL,1,38395600,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-105500_B70_709,DYKER HEIGHTS VA HOSPITAL,1,38395607,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-107500_B70_713,DYKER HEIGHTS VA HOSPITAL,1,38395612,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-109500_B70_708,DYKER HEIGHTS VA HOSPITAL,1,38395609,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-111500_B70_711,DYKER HEIGHTS VA HOSPITAL,1,38395604,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-131000_B70_711,SUNSET PARK 39ST-1AV via 8 AV,0,38395614,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-113500_B70_712,DYKER HEIGHTS VA HOSPITAL,1,38395610,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-134000_B70_710,SUNSET PARK 39ST-1AV via 8 AV,0,38395613,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-115500_B70_709,DYKER HEIGHTS VA HOSPITAL,1,38395607,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-137000_B70_713,SUNSET PARK 39ST-1AV via 8 AV,0,38395616,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-117500_B70_713,DYKER HEIGHTS VA HOSPITAL,1,38395612,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-140000_B70_711,SUNSET PARK 39ST-1AV via 8 AV,0,38395614,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-120500_B70_710,DYKER HEIGHTS VA HOSPITAL,1,38395613,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-143000_B70_712,SUNSET PARK 39ST-1AV via 8 AV,0,38395615,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-123500_B70_712,DYKER HEIGHTS VA HOSPITAL,1,38395610,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-146000_B70_713,SUNSET PARK 39ST-1AV via 8 AV,0,38395616,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-126500_B70_711,DYKER HEIGHTS VA HOSPITAL,1,38395614,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-129500_B70_710,DYKER HEIGHTS VA HOSPITAL,1,38395613,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-132500_B70_713,DYKER HEIGHTS VA HOSPITAL,1,38395616,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-135500_B70_711,DYKER HEIGHTS VA HOSPITAL,1,38395614,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-138500_B70_712,DYKER HEIGHTS VA HOSPITAL,1,38395615,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-141500_B70_713,DYKER HEIGHTS VA HOSPITAL,1,38395616,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-144500_B70_711,DYKER HEIGHTS VA HOSPITAL,1,38395614,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-147500_B70_712,DYKER HEIGHTS VA HOSPITAL,1,38395615,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-151000_B70_713,DYKER HEIGHTS VA HOSPITAL,1,38395616,B700014
B70,JG_P6-Weekday,JG_P6-Weekday-149000_B70_711,SUNSET PARK 39ST-1AV via 8 AV,0,38395614,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-152000_B70_712,SUNSET PARK 39ST-1AV via 8 AV,0,38395615,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-155500_B70_713,SUNSET PARK 39ST-1AV via 8 AV,0,38395616,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-031500_B70_701,SUNSET PARK 39ST-1AV via 8 AV,0,38395212,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-033500_B70_702,SUNSET PARK 39ST-1AV via 8 AV,0,38395207,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-035500_B70_703,SUNSET PARK 39ST-1AV via 8 AV,0,38395210,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-037500_B70_704,SUNSET PARK 39ST-1AV via 8 AV,0,38395208,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-039500_B70_705,SUNSET PARK 39ST-1AV via 8 AV,0,38395211,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-041500_B70_701,SUNSET PARK 39ST-1AV via 8 AV,0,38395212,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-043500_B70_702,SUNSET PARK 39ST-1AV via 8 AV,0,38395207,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-045500_B70_706,SUNSET PARK 39ST-1AV via 8 AV,0,38395602,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-047500_B70_707,SUNSET PARK 39ST-1AV via 8 AV,0,38395605,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-049500_B70_705,SUNSET PARK 39ST-1AV via 8 AV,0,38395211,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-051500_B70_703,SUNSET PARK 39ST-1AV via 8 AV,0,38395209,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-053500_B70_701,SUNSET PARK 39ST-1AV via 8 AV,0,38395212,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-055500_B70_704,SUNSET PARK 39ST-1AV via 8 AV,0,38395598,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-057500_B70_706,SUNSET PARK 39ST-1AV via 8 AV,0,38395602,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-059500_B70_707,SUNSET PARK 39ST-1AV via 8 AV,0,38395605,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-062000_B70_703,SUNSET PARK 39ST-1AV via 8 AV,0,38395209,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-065000_B70_702,SUNSET PARK 39ST-1AV via 8 AV,0,38395595,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-068000_B70_704,SUNSET PARK 39ST-1AV via 8 AV,0,38395598,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-071000_B70_701,SUNSET PARK 39ST-1AV via 8 AV,0,38395594,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-074000_B70_708,SUNSET PARK 39ST-1AV via 8 AV,0,38395603,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-077000_B70_707,SUNSET PARK 39ST-1AV via 8 AV,0,38395599,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-079000_B70_705,SUNSET PARK 39ST-1AV via 8 AV,0,38395606,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-081000_B70_706,SUNSET PARK 39ST-1AV via 8 AV,0,38395206,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-083000_B70_709,SUNSET PARK 39ST-1AV via 8 AV,0,38395596,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-085000_B70_702,SUNSET PARK 39ST-1AV via 8 AV,0,38395597,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-087000_B70_704,SUNSET PARK 39ST-1AV via 8 AV,0,38395205,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-089000_B70_707,SUNSET PARK 39ST-1AV via 8 AV,0,38395599,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-091000_B70_708,SUNSET PARK 39ST-1AV via 8 AV,0,38395609,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-093000_B70_703,SUNSET PARK 39ST-1AV via 8 AV,0,38395601,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-095000_B70_705,SUNSET PARK 39ST-1AV via 8 AV,0,38395608,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-097000_B70_710,SUNSET PARK 39ST-1AV via 8 AV,0,38395600,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-099000_B70_709,SUNSET PARK 39ST-1AV via 8 AV,0,38395607,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-101000_B70_706,SUNSET PARK 39ST-1AV via 8 AV,0,38395611,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-103000_B70_708,SUNSET PARK 39ST-1AV via 8 AV,0,38395609,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-105000_B70_711,SUNSET PARK 39ST-1AV via 8 AV,0,38395604,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-107000_B70_712,SUNSET PARK 39ST-1AV via 8 AV,0,38395610,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-109000_B70_710,SUNSET PARK 39ST-1AV via 8 AV,0,38395600,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-111000_B70_709,SUNSET PARK 39ST-1AV via 8 AV,0,38395607,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-113000_B70_713,SUNSET PARK 39ST-1AV via 8 AV,0,38395612,B700015
B70,JG_P6-Weekday,JG_P6-Weekday-115000_B70_708,SUNSET PARK 39ST-1AV via 8 AV,0,38395609,B700015
B68,JG_P6-Weekday,JG_P6-Weekday-003000_B68_951,CONEY ISLAND STILLWELL AV via C I AV,1,38395775,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-007500_B68_952,CONEY ISLAND STILLWELL AV via C I AV,1,38395776,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-012000_B68_951,CONEY ISLAND STILLWELL AV via C I AV,1,38395775,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-016500_B68_952,CONEY ISLAND STILLWELL AV via C I AV,1,38395776,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-020000_B68_953,CONEY ISLAND STILLWELL AV via C I AV,1,38395777,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-022500_B68_951,CONEY ISLAND STILLWELL AV via C I AV,1,38395775,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-024500_B68_954,CONEY ISLAND STILLWELL AV via C I AV,1,38395778,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-026500_B68_952,CONEY ISLAND STILLWELL AV via C I AV,1,38395776,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-028500_B68_955,CONEY ISLAND STILLWELL AV via C I AV,1,38395779,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-030500_B68_956,CONEY ISLAND STILLWELL AV via C I AV,1,38395780,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-032100_B68_957,CONEY ISLAND STILLWELL AV via C I AV,1,38395781,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-033600_B68_958,CONEY ISLAND STILLWELL AV via C I AV,1,38395782,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-035100_B68_959,CONEY ISLAND STILLWELL AV via C I AV,1,38395783,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-036600_B68_960,CONEY ISLAND STILLWELL AV via C I AV,1,38395784,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-038100_B68_961,CONEY ISLAND STILLWELL AV via C I AV,1,38395785,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-039600_B68_951,CONEY ISLAND STILLWELL AV via C I AV,1,38395786,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-041100_B68_962,CONEY ISLAND STILLWELL AV via C I AV,1,38395774,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-042600_B68_963,CONEY ISLAND STILLWELL AV via C I AV,1,38395787,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-044100_B68_952,CONEY ISLAND STILLWELL AV via C I AV,1,38395788,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-045600_B68_964,CONEY ISLAND STILLWELL AV via C I AV,1,38395789,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-047100_B68_958,CONEY ISLAND STILLWELL AV via C I AV,1,38395782,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-048600_B68_956,CONEY ISLAND STILLWELL AV via C I AV,1,38395790,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-050100_B68_955,CONEY ISLAND STILLWELL AV via C I AV,1,38395791,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-051600_B68_957,CONEY ISLAND STILLWELL AV via C I AV,1,38395792,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-053100_B68_961,CONEY ISLAND STILLWELL AV via C I AV,1,38395785,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-054600_B68_953,CONEY ISLAND STILLWELL AV via C I AV,1,38395793,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-056100_B68_959,CONEY ISLAND STILLWELL AV via C I AV,1,38395794,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-057600_B68_954,CONEY ISLAND STILLWELL AV via C I AV,1,38395795,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-059100_B68_960,CONEY ISLAND STILLWELL AV via C I AV,1,38395796,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-060600_B68_965,CONEY ISLAND STILLWELL AV via C I AV,1,38395797,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-062100_B68_966,CONEY ISLAND STILLWELL AV via C I AV,1,38395798,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-063600_B68_956,CONEY ISLAND STILLWELL AV via C I AV,1,38395790,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-064800_B68_967,CONEY ISLAND STILLWELL AV via C I AV,1,38395799,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-066000_B68_957,CONEY ISLAND STILLWELL AV via C I AV,1,38395792,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-067200_B68_968,CONEY ISLAND STILLWELL AV via C I AV,1,38395800,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-068400_B68_958,CONEY ISLAND STILLWELL AV via C I AV,1,38395801,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-069600_B68_953,CONEY ISLAND STILLWELL AV via C I AV,1,38395793,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-071100_B68_959,CONEY ISLAND STILLWELL AV via C I AV,1,38395794,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-072600_B68_954,CONEY ISLAND STILLWELL AV via C I AV,1,38395795,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-074100_B68_960,CONEY ISLAND STILLWELL AV via C I AV,1,38395796,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-075600_B68_961,CONEY ISLAND STILLWELL AV via C I AV,1,38395802,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-077100_B68_966,CONEY ISLAND STILLWELL AV via C I AV,1,38395798,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-078600_B68_955,CONEY ISLAND STILLWELL AV via C I AV,1,38395803,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-080100_B68_969,CONEY ISLAND STILLWELL AV via C I AV,1,38395804,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-081600_B68_965,CONEY ISLAND STILLWELL AV via C I AV,1,38395805,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-083100_B68_962,CONEY ISLAND STILLWELL AV via C I AV,1,38395806,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-084600_B68_963,CONEY ISLAND STILLWELL AV via C I AV,1,38395807,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-086100_B68_964,CONEY ISLAND STILLWELL AV via C I AV,1,38395808,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-087600_B68_970,CONEY ISLAND STILLWELL AV via C I AV,1,38395809,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-089100_B68_971,CONEY ISLAND STILLWELL AV via C I AV,1,38395810,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-090600_B68_972,CONEY ISLAND STILLWELL AV via C I AV,1,38395811,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-092100_B68_973,CONEY ISLAND STILLWELL AV via C I AV,1,38395812,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-093600_B68_968,CONEY ISLAND STILLWELL AV via C I AV,1,38395813,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-095100_B68_974,CONEY ISLAND STILLWELL AV via C I AV,1,38395814,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-096600_B68_975,CONEY ISLAND STILLWELL AV via C I AV,1,38395815,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-098100_B68_965,CONEY ISLAND STILLWELL AV via C I AV,1,38395805,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-099600_B68_962,CONEY ISLAND STILLWELL AV via C I AV,1,38395806,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-101100_B68_963,CONEY ISLAND STILLWELL AV via C I AV,1,38395807,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-102600_B68_964,CONEY ISLAND STILLWELL AV via C I AV,1,38395808,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-104100_B68_967,CONEY ISLAND STILLWELL AV via C I AV,1,38395816,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-105600_B68_969,CONEY ISLAND STILLWELL AV via C I AV,1,38395817,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-107100_B68_976,CONEY ISLAND STILLWELL AV via C I AV,1,38395818,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-108600_B68_966,CONEY ISLAND STILLWELL AV via C I AV,1,38395819,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-110100_B68_968,CONEY ISLAND STILLWELL AV via C I AV,1,38395813,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-111600_B68_971,CONEY ISLAND STILLWELL AV via C I AV,1,38395820,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-113100_B68_975,CONEY ISLAND STILLWELL AV via C I AV,1,38395815,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-114600_B68_972,CONEY ISLAND STILLWELL AV via C I AV,1,38395821,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-116100_B68_970,CONEY ISLAND STILLWELL AV via C I AV,1,38395822,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-117600_B68_974,CONEY ISLAND STILLWELL AV via C I AV,1,38395823,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-119100_B68_973,CONEY ISLAND STILLWELL AV via C I AV,1,38395824,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-120600_B68_969,CONEY ISLAND STILLWELL AV via C I AV,1,38395817,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-122500_B68_976,CONEY ISLAND STILLWELL AV via C I AV,1,38395818,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-125500_B68_971,CONEY ISLAND STILLWELL AV via C I AV,1,38395820,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-128500_B68_972,CONEY ISLAND STILLWELL AV via C I AV,1,38395821,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-131500_B68_974,CONEY ISLAND STILLWELL AV via C I AV,1,38395823,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-134500_B68_975,CONEY ISLAND STILLWELL AV via C I AV,1,38395825,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-137500_B68_970,CONEY ISLAND STILLWELL AV via C I AV,1,38395826,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-140500_B68_973,CONEY ISLAND STILLWELL AV via C I AV,1,38395827,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-144000_B68_976,CONEY ISLAND STILLWELL AV via C I AV,1,38395828,B680009
B68,JG_P6-Weekday,JG_P6-Weekday-007500_B68_951,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395775,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-012000_B68_952,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395776,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-016500_B68_951,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395775,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-021000_B68_952,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395776,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-024500_B68_953,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395777,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-027500_B68_951,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395775,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-030000_B68_954,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395778,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-032000_B68_952,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395776,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-034000_B68_955,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395779,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-036000_B68_956,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395780,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-038000_B68_957,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395781,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-040000_B68_958,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395782,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-042000_B68_959,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395783,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-044000_B68_960,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395784,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-045500_B68_961,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395785,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-047000_B68_951,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395786,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-048500_B68_962,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395774,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-050000_B68_963,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395787,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-051500_B68_952,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395788,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-053000_B68_964,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395789,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-054500_B68_958,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395782,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-056000_B68_956,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395790,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-057500_B68_955,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395791,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-059000_B68_957,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395792,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-060500_B68_961,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395785,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-062000_B68_953,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395793,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-063500_B68_959,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395794,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-065000_B68_954,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395795,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-066500_B68_960,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395796,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-068000_B68_965,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395797,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-069500_B68_966,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395798,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-071000_B68_956,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395790,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-072500_B68_967,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395799,B680008
B68,JG_P6-Weekday,JG_P6-Weekday-074000_B68_957,WINDSOR TERR PRITCHARD SQ via C I AV,0,38395792,B680008
